date,equity,peak,dd
2004-10-25,100085.06743936459,100085.06743936459,0.0
2004-10-27,100130.510723466,100130.510723466,0.0
2004-10-27,100056.36491104725,100130.510723466,-0.07404917031085513
2004-10-27,100184.11900324121,100184.11900324121,0.0
2004-11-01,100293.71614508667,100293.71614508667,0.0
2004-11-03,100436.70869968233,100436.70869968233,0.0
2004-11-04,101014.88922211356,101014.88922211356,0.0
2004-11-04,101296.16499983081,101296.16499983081,0.0
2004-11-05,101313.85180032073,101313.85180032073,0.0
2004-11-05,101413.4930133062,101413.4930133062,0.0
2004-11-05,101548.87930742676,101548.87930742676,0.0
2004-11-08,101654.51078477089,101654.51078477089,0.0
2004-11-09,101841.32692649312,101841.32692649312,0.0
2004-11-11,101942.49141803994,101942.49141803994,0.0
2004-11-15,102096.10434058204,102096.10434058204,0.0
2004-11-17,102988.25482843122,102988.25482843122,0.0
2004-11-19,102924.01112653338,102988.25482843122,-0.06237963931407715
2004-11-22,103060.41939642857,103060.41939642857,0.0
2004-11-24,103182.79206094978,103182.79206094978,0.0
2004-11-24,104253.9795656914,104253.9795656914,0.0
2004-11-24,104387.87297130494,104387.87297130494,0.0
2004-11-24,104484.83133316236,104484.83133316236,0.0
2004-11-24,104701.016421491,104701.016421491,0.0
2004-11-24,104854.38864234275,104854.38864234275,0.0
2004-11-24,105161.11861852402,105161.11861852402,0.0
2004-11-24,105339.49909238519,105339.49909238519,0.0
2004-11-24,105319.93314300195,105339.49909238519,-0.018574181149348005
2004-11-24,105215.01304952108,105339.49909238519,-0.11817603457078737
2004-11-24,105438.95304227088,105438.95304227088,0.0
2004-11-26,105563.54083404965,105563.54083404965,0.0
2004-11-26,105740.59150269152,105740.59150269152,0.0
2004-11-26,105717.5079627914,105740.59150269152,-0.02183034875451306
2004-11-26,105824.1453301626,105824.1453301626,0.0
2004-11-26,105753.01420453785,105824.1453301626,-0.06721634784087697
2004-11-26,105880.81343567508,105880.81343567508,0.0
2004-11-26,105884.09578341892,105884.09578341892,0.0
2004-11-29,105902.36363536197,105902.36363536197,0.0
2004-11-29,105903.17230457309,105903.17230457309,0.0
2004-11-29,105746.15216979635,105903.17230457309,-0.148267640486878
2004-11-29,105637.25345576822,105903.17230457309,-0.2510962070523215
2004-11-29,105614.84261262523,105903.17230457309,-0.272257842398371
2004-11-29,105743.63149542363,105903.17230457309,-0.1506478093882101
2004-11-30,106079.35853471517,106079.35853471517,0.0
2004-11-30,106125.03461920015,106125.03461920015,0.0
2004-11-30,105718.2019512968,106125.03461920015,-0.3833522121930547
2004-11-30,105576.59954557256,106125.03461920015,-0.5167819973821315
2004-12-01,105731.55768520667,106125.03461920015,-0.3707673080205376
2004-12-02,105869.05492767355,106125.03461920015,-0.2412057554987867
2004-12-02,106024.18751439464,106125.03461920015,-0.09502668731027378
2004-12-02,106279.77008930374,106279.77008930374,0.0
2004-12-02,106327.34915040972,106327.34915040972,0.0
2004-12-06,106478.42801958122,106478.42801958122,0.0
2004-12-08,106508.4344997257,106508.4344997257,0.0
2004-12-09,106609.99201372507,106609.99201372507,0.0
2004-12-09,106637.29915531453,106637.29915531453,0.0
2004-12-10,106855.39702877341,106855.39702877341,0.0
2004-12-10,107042.23377540256,107042.23377540256,0.0
2004-12-10,107170.21941139192,107170.21941139192,0.0
2004-12-10,107299.4086083892,107299.4086083892,0.0
2004-12-10,107109.85398875944,107299.4086083892,-0.1766595194588474
2004-12-10,107312.29665026443,107312.29665026443,0.0
2004-12-10,107284.49845243151,107312.29665026443,-0.025904019111169085
2004-12-10,107418.89977040725,107418.89977040725,0.0
2004-12-13,107722.21926610287,107722.21926610287,0.0
2004-12-13,107872.491253049,107872.491253049,0.0
2004-12-13,108018.72341079064,108018.72341079064,0.0
2004-12-13,108150.35586646834,108150.35586646834,0.0
2004-12-13,108265.48327897827,108265.48327897827,0.0
2004-12-13,108491.0031748017,108491.0031748017,0.0
2004-12-13,108652.68058932248,108652.68058932248,0.0
2004-12-13,108642.26638840219,108652.68058932248,-0.009584854109264289
2004-12-13,108763.42512139711,108763.42512139711,0.0
2004-12-13,108909.23325319214,108909.23325319214,0.0
2004-12-14,109059.81109160496,109059.81109160496,0.0
2004-12-14,109249.25906164439,109249.25906164439,0.0
2004-12-14,109574.19254575054,109574.19254575054,0.0
2004-12-14,109771.4468089688,109771.4468089688,0.0
2004-12-14,109921.27501724276,109921.27501724276,0.0
2004-12-14,110096.67662582432,110096.67662582432,0.0
2004-12-14,110221.24391080317,110221.24391080317,0.0
2004-12-15,110473.99594977208,110473.99594977208,0.0
2004-12-15,110647.74559849988,110647.74559849988,0.0
2004-12-15,110951.72809807232,110951.72809807232,0.0
2004-12-16,111092.55027151408,111092.55027151408,0.0
2004-12-16,111087.1748190923,111092.55027151408,-0.004838715475198306
2004-12-16,111334.70649000184,111334.70649000184,0.0
2004-12-16,111396.33459444866,111396.33459444866,0.0
2004-12-16,111044.70499718466,111396.33459444866,-0.31565634411954024
2004-12-16,111055.1161483752,111396.33459444866,-0.3063102994508007
2004-12-16,110884.0445239273,111396.33459444866,-0.4598805448908355
2004-12-16,110877.47953201034,111396.33459444866,-0.46577390928280804
2004-12-16,110870.98317192138,111396.33459444866,-0.47160566318441643
2004-12-16,110870.39609677128,111396.33459444866,-0.4721326779665845
2004-12-17,110870.58442960502,111396.33459444866,-0.4719636124094202
2004-12-17,110943.74514930348,111396.33459444866,-0.4062875558633901
2004-12-17,110949.96516242884,111396.33459444866,-0.4007038774165114
2004-12-20,111008.29071460478,111396.33459444866,-0.34834528555773714
2004-12-20,111004.21611417935,111396.33459444866,-0.35200303645256364
2004-12-20,111024.22710228643,111396.33459444866,-0.3340392603732749
2004-12-20,110818.29312934873,111396.33459444866,-0.5189052828392939
2004-12-21,110799.83451941857,111396.33459444866,-0.5354754958515691
2004-12-21,110794.25537741615,111396.33459444866,-0.540483867107885
2004-12-22,110859.06235992114,111396.33459444866,-0.4823069237273626
2004-12-22,111216.26118586466,111396.33459444866,-0.16165110749791436
2004-12-23,111338.88638992353,111396.33459444866,-0.05157100072841903
2004-12-23,111550.42370400763,111550.42370400763,0.0
2004-12-23,111589.94494326059,111589.94494326059,0.0
2004-12-23,111732.92503586934,111732.92503586934,0.0
2004-12-27,111764.56019219942,111764.56019219942,0.0
2004-12-28,111883.29930321798,111883.29930321798,0.0
2004-12-28,112055.50365244581,112055.50365244581,0.0
