ticker,entry_date,exit_date,entry_price,exit_price,shares,commission,pnl_usd,pnl_pct,days_held,exit_reason,tier,consec_down,portfolio_val
TREX,2004-10-19,2004-10-25,5.466249942779541,5.631249904632568,548.8223245193442,5.4882,85.06743936458815,3.0185220869927196,6,profit_target,2,5,100085.06743936459
HOG,2004-10-19,2004-10-27,36.15901843617192,36.71675491333008,82.96685390660188,0.8297,45.44397227969772,1.5424546939587913,8,time_stop,2,5,100130.51141164429
LPX,2004-10-19,2004-10-27,19.536417937026634,19.06357192993164,153.55936844052735,1.5356,-74.14552790353761,-2.420331140637744,8,time_stop,3,4,100056.36588374074
TTC,2004-10-19,2004-10-27,6.161874559619411,6.434274673461914,486.86482838516196,4.8686,127.75338639417707,4.420734489267622,8,time_stop,2,5,100184.11927013492
MKC,2004-10-28,2004-11-01,11.019437521394627,11.431257247924805,272.74745850400416,2.7275,109.59530918787996,3.737211865221026,4,profit_target,2,5,100293.7145793228
ZBRA,2004-11-01,2004-11-03,52.5,55.0099983215332,57.248068154362805,0.7,142.99255497846906,4.780949183872768,2,profit_target,3,4,100436.70713430126
HLX,2004-11-02,2004-11-04,17.649999618530273,19.69499969482422,511.41271995623356,5.1141,1040.7249241286293,11.586402948966374,2,profit_target,3,4,101477.4320584299
OII,2004-11-02,2004-11-04,7.7016950167582205,8.143683433532715,1172.0062002582956,11.7201,506.293102899472,5.7388460048439445,2,profit_target,3,4,101983.72516132938
MUR,2004-10-28,2004-11-05,18.683253622348275,18.803184509277344,160.8672471538331,1.6087,17.68427915745861,0.6419164956665346,8,time_stop,3,4,102001.40944048684
XRAY,2004-11-02,2004-11-05,21.18485285541303,21.61577796936035,426.07963216665297,4.2608,179.34761772038107,2.0341189853353816,3,profit_target,3,4,102180.75705820722
SPGI,2004-11-03,2004-11-05,29.53320330654668,30.340551376342773,305.63681895414794,3.0564,243.69892765170738,2.7336962449214757,2,profit_target,3,4,102424.45598585893
IRM,2004-11-03,2004-11-08,7.9395636174293225,8.116808891296387,1136.8930015654485,11.3689,190.13998140436212,2.232430929553441,5,profit_target,3,4,102614.5959672633
HBAN,2004-11-04,2004-11-11,11.015930602056951,11.247851371765137,820.5665021527323,8.2057,182.10074975448805,2.1053216299754136,7,profit_target,3,4,102796.6967170178
TGT,2004-11-12,2004-11-15,30.65591355406059,31.589805603027344,301.79177952784084,3.0179,278.82302554929987,3.0463683534332446,3,profit_target,3,4,103075.51974256709
NTAP,2004-11-11,2004-11-17,18.462544645653832,21.707260131835938,500.21889259061226,5.0022,1618.0657983437168,17.57458437315642,6,profit_target,3,4,104693.5855409108
VFC,2004-11-11,2004-11-19,7.149831721581956,7.069633483886719,1291.6826572542484,12.9168,-116.50749934583409,-1.121680073296782,8,time_stop,3,4,104577.07804156496
VRTX,2004-11-18,2004-11-22,10.569999694824219,10.859999656677246,891.4307446286704,8.9143,249.60057449064345,2.7436137202069246,4,profit_target,3,4,104826.67861605561
